paper_id,doi,title,authors,year,journal,source_db,category,is_fraud,fraud_confidence,fraud_types,retraction_date,retraction_reason,pubpeer_url,stat_audit_score,figure_forensics_score,methodology_score,citation_score,reproducibility_score,novelty_score,grim_score,sprite_score,granularity_score,pcurve_score,effect_size_score,retraction_score,cartel_score,llm_score,overall_risk_score,abstract_text,full_text_path,field_of_study,labeling_method,labeled_by,notes
SPB-0387,10.1177/00031348221101490,Deep Learning Applications in Surgery: Current Uses and Future Directions.,"Morris Miranda X, Rajesh Aashish, Asaad Malke, Hassan Abbas, Saadoun Rakan, et al.",2023,The American surgeon,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Deep learning (DL) is a subset of machine learning that is rapidly gaining traction in surgical fields. Its tremendous capacity for powerful data-driven problem-solving has generated computational breakthroughs in many realms, with the fields of medicine and surgery becoming increasingly prominent avenues. Through its multi-layer architecture of interconnected neural networks, DL enables feature extraction and pattern recognition of highly complex and large-volume data. Across various surgical specialties, DL is being applied to optimize both preoperative planning and intraoperative performance in new and innovative ways. Surgeons are now able to integrate deep learning tools into their practice to improve patient safety and outcomes. Through this review, we explore the applications of deep learning in surgery and related subspecialties with an aim to shed light on the practical utilization of this technology in the present and near future.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:35567312
SPB-0388,10.7717/peerj.13152,Computational bioacoustics with deep learning: a review and roadmap.,Stowell Dan,2022,PeerJ,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Animal vocalisations and natural soundscapes are fascinating objects of study, and contain valuable evidence about animal behaviours, populations and ecosystems. They are studied in bioacoustics and ecoacoustics, with signal processing and analysis an important component. Computational bioacoustics has accelerated in recent decades due to the growth of affordable digital sound recording devices, and to huge progress in informatics such as big data, signal processing and machine learning. Methods are inherited from the wider field of deep learning, including speech and image processing. However, the tasks, demands and data characteristics are often different from those addressed in speech or music analysis. There remain unsolved problems, and tasks for which evidence is surely present in many acoustic signals, but not yet realised. In this paper I perform a review of the state of the art in deep learning for computational bioacoustics, aiming to clarify key concepts and identify and ana",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:35341043
SPB-0389,10.1177/15353702231214259,Machine learning and deep learning for brain tumor MRI image segmentation.,"Khan Md Kamrul Hasan, Guo Wenjing, Liu Jie, Dong Fan, Li Zoe, et al.",2023,"Experimental biology and medicine (Maywood, N.J.)",pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Brain tumors are often fatal. Therefore, accurate brain tumor image segmentation is critical for the diagnosis, treatment, and monitoring of patients with these tumors. Magnetic resonance imaging (MRI) is a commonly used imaging technique for capturing brain images. Both machine learning and deep learning techniques are popular in analyzing MRI images. This article reviews some commonly used machine learning and deep learning techniques for brain tumor MRI image segmentation. The limitations and advantages of the reviewed machine learning and deep learning methods are discussed. Even though each of these methods has a well-established status in their individual domains, the combination of two or more techniques is currently an emerging trend.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:38102956
SPB-0390,10.1038/s41588-018-0295-5,A primer on deep learning in genomics.,"Zou James, Huss Mikael, Abid Abubakar, Mohammadi Pejman, Torkamani Ali, et al.",2019,Nature genetics,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Deep learning methods are a class of machine learning techniques capable of identifying highly complex patterns in large datasets. Here, we provide a perspective and primer on deep learning applications for genome analysis. We discuss successful applications in the fields of regulatory genomics, variant calling and pathogenicity scores. We include general guidance for how to effectively use deep learning methods as well as a practical guide to tools and resources. This primer is accompanied by an interactive online tutorial.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:30478442
SPB-0391,10.3390/ijms23126610,"Editorial of Special Issue ""Deep Learning and Machine Learning in Bioinformatics"".","Kang Mingon, Oh Jung Hun",2022,International journal of molecular sciences,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"In recent years, deep learning has emerged as a highly active research field, achieving great success in various machine learning areas, including image processing, speech recognition, and natural language processing, and now rapidly becoming a dominant tool in biomedicine [...].",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:35743052
SPB-0392,10.1053/j.ackd.2021.07.004,"Deep Learning in Kidney Ultrasound: Overview, Frontiers, and Challenges.","De Jesus-Rodriguez Hector J, Morgan Matthew A, Sagreiya Hersh",2021,Advances in chronic kidney disease,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Ultrasonography is a practical imaging technique used in numerous health care settings. It is relatively inexpensive, portable, and safe, and it has dynamic capabilities that make it an invaluable tool for a wide variety of diagnostic and interventional studies. Recently, there has been a revolution in medical imaging using artificial intelligence (AI). A particularly potent form of AI is deep learning, in which the computer learns to recognize pixel or written data on its own without the selection of predetermined features, usually through a specific neural network architecture. Neural networks vary in architecture depending on their task, and key design considerations include the number of layers and complexity, data available, technical requirements, and domain knowledge. Deep learning models offer the potential for promising innovations to workflow, image quality, and vision tasks in sonography. However, there are key limitations and challenges in creating reliable and safe AI mode",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:34906311
SPB-0393,10.1038/s41386-020-0767-z,Deep learning for small and big data in psychiatry.,"Koppe Georgia, Meyer-Lindenberg Andreas, Durstewitz Daniel",2021,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Psychiatry today must gain a better understanding of the common and distinct pathophysiological mechanisms underlying psychiatric disorders in order to deliver more effective, person-tailored treatments. To this end, it appears that the analysis of 'small' experimental samples using conventional statistical approaches has largely failed to capture the heterogeneity underlying psychiatric phenotypes. Modern algorithms and approaches from machine learning, particularly deep learning, provide new hope to address these issues given their outstanding prediction performance in other disciplines. The strength of deep learning algorithms is that they can implement very complicated, and in principle arbitrary predictor-response mappings efficiently. This power comes at a cost, the need for large training (and test) samples to infer the (sometimes over millions of) model parameters. This appears to be at odds with the as yet rather 'small' samples available in psychiatric human research to date ",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:32668442
SPB-0394,10.1155/2022/2645381,Text-Based Emotion Recognition Using Deep Learning Approach.,"Bharti Santosh Kumar, Varadhaganapathy S, Gupta Rajeev Kumar, Shukla Prashant Kumar, Bouye Mohamed, et al.",2022,Computational intelligence and neuroscience,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Sentiment analysis is a method to identify people's attitudes, sentiments, and emotions towards a given goal, such as people, activities, organizations, services, subjects, and products. Emotion detection is a subset of sentiment analysis as it predicts the unique emotion rather than just stating positive, negative, or neutral. In recent times, many researchers have already worked on speech and facial expressions for emotion recognition. However, emotion detection in text is a tedious task as cues are missing, unlike in speech, such as tonal stress, facial expression, pitch, etc. To identify emotions from text, several methods have been proposed in the past using natural language processing (NLP) techniques: the keyword approach, the lexicon-based approach, and the machine learning approach. However, there were some limitations with keyword- and lexicon-based approaches as they focus on semantic relations. In this article, we have proposed a hybrid (machine learning + deep learning) mo",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:36052029
SPB-0395,10.1007/s11886-020-01348-4,Radiomics in Echocardiography: Deep Learning and Echocardiographic Analysis.,Kusunose Kenya,2020,Current cardiology reports,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Recent development in artificial intelligence (AI) for cardiovascular imaging analysis, involving deep learning, is the start of a new phase in the research field. We review the current state of AI in cardiovascular field and discuss about its potential to improve clinical workflows and accuracy of diagnosis. In the AI cardiovascular imaging field, there are many applications involving efficient image reconstruction, patient triage, and support for clinical decisions. These tools have a role to support repetitive clinical tasks. Although they will be powerful in some situations, these applications may have new potential in the hands of echo cardiologists, assisting but not replacing the human observer. We believe AI has the potential to improve the quality of echocardiography. Someday AI may be incorporated into the daily clinical setting, being an instrumental tool for cardiologists dealing with cardiovascular diseases.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:32648059
SPB-0396,10.1111/den.13896,Artificial intelligence and deep learning for small bowel capsule endoscopy.,"Trasolini Roberto, Byrne Michael F",2021,Digestive endoscopy : official journal of the Japan Gastroenterological Endoscopy Society,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Capsule endoscopy is ideally suited to artificial intelligence-based interpretation given its reliance on pattern recognition in still images. Time saving viewing modes and lesion detection features currently available rely on machine learning algorithms, a form of artificial intelligence. Current software necessitates close human supervision given poor sensitivity relative to an expert reader. However, with the advent of deep learning, artificial intelligence is becoming increasingly reliable and will be increasingly relied upon. We review the major advances in artificial intelligence for capsule endoscopy in recent publications and briefly review artificial intelligence development for historical understanding. Importantly, recent advancements in artificial intelligence have not yet been incorporated into practice and it is immature to judge the potential of this technology based on current platforms. Remaining regulatory and standardization hurdles are being overcome and artificial ",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:33211357
SPB-0397,10.3390/s22052017,A Systematic Review on Machine Learning and Deep Learning Models for Electronic Information Security in Mobile Networks.,"Gupta Chaitanya, Johri Ishita, Srinivasan Kathiravan, Hu Yuh-Chung, Qaisar Saeed Mian, et al.",2022,"Sensors (Basel, Switzerland)",pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Today's advancements in wireless communication technologies have resulted in a tremendous volume of data being generated. Most of our information is part of a widespread network that connects various devices across the globe. The capabilities of electronic devices are also increasing day by day, which leads to more generation and sharing of information. Similarly, as mobile network topologies become more diverse and complicated, the incidence of security breaches has increased. It has hampered the uptake of smart mobile apps and services, which has been accentuated by the large variety of platforms that provide data, storage, computation, and application services to end-users. It becomes necessary in such scenarios to protect data and check its use and misuse. According to the research, an artificial intelligence-based security model should assure the secrecy, integrity, and authenticity of the system, its equipment, and the protocols that control the network, independent of its genera",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:35271163
SPB-0398,10.1016/j.sbi.2023.102548,Structure-based drug design with geometric deep learning.,"Isert Clemens, Atz Kenneth, Schneider Gisbert",2023,Current opinion in structural biology,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Structure-based drug design uses three-dimensional geometric information of macromolecules, such as proteins or nucleic acids, to identify suitable ligands. Geometric deep learning, an emerging concept of neural-network-based machine learning, has been applied to macromolecular structures. This review provides an overview of the recent applications of geometric deep learning in bioorganic and medicinal chemistry, highlighting its potential for structure-based drug discovery and design. Emphasis is placed on molecular property prediction, ligand binding site and pose prediction, and structure-based de novo molecular design. The current challenges and opportunities are highlighted, and a forecast of the future of geometric deep learning for drug discovery is presented.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:36842415
SPB-0399,10.1111/vru.13144,Intelligent imaging: Applications of machine learning and deep learning in radiology.,"Currie Geoff, Rohren Eric",2022,Veterinary radiology & ultrasound : the official journal of the American College of Veterinary Radiology and the International Veterinary Radiology Association,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Artificial intelligence (AI) in radiology is transforming medical image analysis. While applications in triaging for priority reporting and radiomic feature analysis have been widely reported, perhaps the most important applications lie in noise reduction, image optimization following dose reduction strategies, image reconstruction direct from projection data and generation of pseudo-CT for attenuation correction. There are common beneficial applications, and potential risks, between human radiology and veterinary radiology. Artificial intelligence may see recrafting of some responsibilities but offers AI augmentation of human driven systems. The redundancy afforded by human augmentation of AI and AI autonomy are not on the horizon, but rather are already here.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:36514225
SPB-0400,10.1016/j.drudis.2020.03.003,Machine learning models for drug-target interactions: current knowledge and future directions.,"D'Souza Sofia, Prema K V, Balaji Seetharaman",2020,Drug discovery today,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Predicting the binding affinity between compounds and proteins with reasonable accuracy is crucial in drug discovery. Computational prediction of binding affinity between compounds and targets greatly enhances the probability of finding lead compounds by reducing the number of wet-lab experiments. Machine-learning and deep-learning techniques using ligand-based and target-based approaches have been used to predict binding affinities, thereby saving time and cost in drug discovery efforts. In this review, we discuss about machine-learning and deep-learning models used in virtual screening to improve drug-target interaction (DTI) prediction. We also highlight current knowledge and future directions to guide further development in this field.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:32171918
SPB-0401,10.1016/j.path.2022.09.014,Applications of Deep Learning in Endocrine Neoplasms.,"Ramesh Siddhi, Dolezal James M, Pearson Alexander T",2023,Surgical pathology clinics,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Machine learning methods have been growing in prominence across all areas of medicine. In pathology, recent advances in deep learning (DL) have enabled computational analysis of histological samples, aiding in diagnosis and characterization in multiple disease areas. In cancer, and particularly endocrine cancer, DL approaches have been shown to be useful in tasks ranging from tumor grading to gene expression prediction. This review summarizes the current state of DL research in endocrine cancer histopathology with an emphasis on experimental design, significant findings, and key limitations.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:36739164
SPB-0402,10.2174/0929867327666200907141016,Deep Learning in Drug Target Interaction Prediction: Current and Future Perspectives.,"Abbasi Karim, Razzaghi Parvin, Poso Antti, Ghanbari-Ara Saber, Masoudi-Nejad Ali",2021,Current medicinal chemistry,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Drug-target Interactions (DTIs) prediction plays a central role in drug discovery. Computational methods in DTIs prediction have gained more attention because carrying out in vitro and in vivo experiments on a large scale is costly and time-consuming. Machine learning methods, especially deep learning, are widely applied to DTIs prediction. In this study, the main goal is to provide a comprehensive overview of deep learning-based DTIs prediction approaches. Here, we investigate the existing approaches from multiple perspectives. We explore these approaches to find out which deep network architectures are utilized to extract features from drug compound and protein sequences. Also, the advantages and limitations of each architecture are analyzed and compared. Moreover, we explore the process of how to combine descriptors for drug and protein features. Likewise, a list of datasets that are commonly used in DTIs prediction is investigated. Finally, current challenges are discussed and a sh",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:32895036
SPB-0403,10.1007/s00234-021-02813-9,"Radiomics, machine learning, and artificial intelligence-what the neuroradiologist needs to know.","Wagner Matthias W, Namdar Khashayar, Biswas Asthik, Monah Suranna, Khalvati Farzad, et al.",2021,Neuroradiology,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Artificial intelligence (AI) is playing an ever-increasing role in Neuroradiology. When designing AI-based research in neuroradiology and appreciating the literature, it is important to understand the fundamental principles of AI. Training, validation, and test datasets must be defined and set apart as priorities. External validation and testing datasets are preferable, when feasible. The specific type of learning process (supervised vs. unsupervised) and the machine learning model also require definition. Deep learning (DL) is an AI-based approach that is modelled on the structure of neurons of the brain; convolutional neural networks (CNN) are a commonly used example in neuroradiology. Radiomics is a frequently used approach in which a multitude of imaging features are extracted from a region of interest and subsequently reduced and selected to convey diagnostic or prognostic information. Deep radiomics uses CNNs to directly extract features and obviate the need for predefined featur",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:34537858
SPB-0404,10.1016/j.bpg.2020.101712,Pitfalls in training and validation of deep learning systems.,"Eelbode Tom, Sinonquel Pieter, Maes Frederik, Bisschops Raf",2021,Best practice & research. Clinical gastroenterology,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"The number of publications in endoscopic journals that present deep learning applications has risen tremendously over the past years. Deep learning has shown great promise for automated detection, diagnosis and quality improvement in endoscopy. However, the interdisciplinary nature of these works has undoubtedly made it more difficult to estimate their value and applicability. In this review, the pitfalls and common misconducts when training and validating deep learning systems are discussed and some practical guidelines are proposed that should be taken into account when acquiring data and handling it to ensure an unbiased system that will generalize for application in routine clinical practice. Finally, some considerations are presented to ensure correct validation and comparison of AI systems.",,computer science,auto_pubmed_clean,scipeerai_collector_v1,pmid:34172245
SPB-0405,10.1016/j.cell.2020.05.039,Multimodal Analysis of Composition and Spatial Architecture in Human Squamous Cell Carcinoma.,"Ji Andrew L, Rubin Adam J, Thrane Kim, Jiang Sizun, Reynolds David L, et al.",2020,Cell,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"To define the cellular composition and architecture of cutaneous squamous cell carcinoma (cSCC), we combined single-cell RNA sequencing with spatial transcriptomics and multiplexed ion beam imaging from a series of human cSCCs and matched normal skin. cSCC exhibited four tumor subpopulations, three recapitulating normal epidermal states, and a tumor-specific keratinocyte (TSK) population unique to cancer, which localized to a fibrovascular niche. Integration of single-cell and spatial data mapped ligand-receptor networks to specific cell types, revealing TSK cells as a hub for intercellular communication. Multiple features of potential immunosuppression were observed, including T regulatory cell (Treg) co-localization with CD8 T cells in compartmentalized tumor stroma. Finally, single-cell characterization of human tumor xenografts and in vivo CRISPR screens identified essential roles for specific tumor subpopulation-enriched gene networks in tumorigenesis. These data define cSCC tumor",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:32579974
SPB-0406,10.1038/nmeth.4177,Pooled CRISPR screening with single-cell transcriptome readout.,"Datlinger Paul, Rendeiro André F, Schmidl Christian, Krausgruber Thomas, Traxler Peter, et al.",2017,Nature methods,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"CRISPR-based genetic screens are accelerating biological discovery, but current methods have inherent limitations. Widely used pooled screens are restricted to simple readouts including cell proliferation and sortable marker proteins. Arrayed screens allow for comprehensive molecular readouts such as transcriptome profiling, but at much lower throughput. Here we combine pooled CRISPR screening with single-cell RNA sequencing into a broadly applicable workflow, directly linking guide RNA expression to transcriptome responses in thousands of individual cells. Our method for CRISPR droplet sequencing (CROP-seq) enables pooled CRISPR screens with single-cell transcriptome resolution, which will facilitate high-throughput functional dissection of complex regulatory mechanisms and heterogeneous cell populations.",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:28099430
SPB-0407,10.1016/j.cell.2022.02.015,Spatial CRISPR genomics identifies regulators of the tumor microenvironment.,"Dhainaut Maxime, Rose Samuel A, Akturk Guray, Wroblewska Aleksandra, Nielsen Sebastian R, et al.",2022,Cell,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"While CRISPR screens are helping uncover genes regulating many cell-intrinsic processes, existing approaches are suboptimal for identifying extracellular gene functions, particularly in the tissue context. Here, we developed an approach for spatial functional genomics called Perturb-map. We applied Perturb-map to knock out dozens of genes in parallel in a mouse model of lung cancer and simultaneously assessed how each knockout influenced tumor growth, histopathology, and immune composition. Moreover, we paired Perturb-map and spatial transcriptomics for unbiased analysis of CRISPR-edited tumors. We found that in Tgfbr2 knockout tumors, the tumor microenvironment (TME) was converted to a fibro-mucinous state, and T cells excluded, concomitant with upregulated TGFβ and TGFβ-mediated fibroblast activation, indicating that TGFβ-receptor loss on cancer cells increased TGFβ bioavailability and its immunosuppressive effects on the TME. These studies establish Perturb-map for functional genomi",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:35290801
SPB-0408,10.1016/j.cell.2016.11.048,A Multiplexed Single-Cell CRISPR Screening Platform Enables Systematic Dissection of the Unfolded Protein Response.,"Adamson Britt, Norman Thomas M, Jost Marco, Cho Min Y, Nuñez James K, et al.",2016,Cell,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Functional genomics efforts face tradeoffs between number of perturbations examined and complexity of phenotypes measured. We bridge this gap with Perturb-seq, which combines droplet-based single-cell RNA-seq with a strategy for barcoding CRISPR-mediated perturbations, allowing many perturbations to be profiled in pooled format. We applied Perturb-seq to dissect the mammalian unfolded protein response (UPR) using single and combinatorial CRISPR perturbations. Two genome-scale CRISPR interference (CRISPRi) screens identified genes whose repression perturbs ER homeostasis. Subjecting ∼100 hits to Perturb-seq enabled high-precision functional clustering of genes. Single-cell analyses decoupled the three UPR branches, revealed bifurcated UPR branch activation among cells subject to the same perturbation, and uncovered differential activation of the branches across hits, including an isolated feedback loop between the translocon and IRE1α. These studies provide insight into how the three se",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:27984733
SPB-0409,10.1016/j.jbiotec.2018.06.303,Opportunities in biotechnology.,"Gartland Kevan M A, Gartland Jill S",2018,Journal of biotechnology,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Strategies for biotechnology must take account of opportunities for research, innovation and business growth. At a regional level, public-private collaborations provide potential for such growth and the creation of centres of excellence. By considering recent progress in areas such as genomics, healthcare diagnostics, synthetic biology, gene editing and bio-digital technologies, opportunities for smart, strategic and specialised investment are discussed. These opportunities often involve convergent or disruptive technologies, combining for example elements of pharma-science, molecular biology, bioinformatics and novel device development to enhance biotechnology and the life sciences. Analytical applications use novel devices in mobile health, predictive diagnostics and stratified medicine. Synthetic biology provides opportunities for new product development and increased efficiency for existing processes. Successful centres of excellence should promote public-private business partnersh",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:29890193
SPB-0410,10.1016/j.cell.2016.11.038,Perturb-Seq: Dissecting Molecular Circuits with Scalable Single-Cell RNA Profiling of Pooled Genetic Screens.,"Dixit Atray, Parnas Oren, Li Biyu, Chen Jenny, Fulco Charles P, et al.",2016,Cell,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Genetic screens help infer gene function in mammalian cells, but it has remained difficult to assay complex phenotypes-such as transcriptional profiles-at scale. Here, we develop Perturb-seq, combining single-cell RNA sequencing (RNA-seq) and clustered regularly interspaced short palindromic repeats (CRISPR)-based perturbations to perform many such assays in a pool. We demonstrate Perturb-seq by analyzing 200,000 cells in immune cells and cell lines, focusing on transcription factors regulating the response of dendritic cells to lipopolysaccharide (LPS). Perturb-seq accurately identifies individual gene targets, gene signatures, and cell states affected by individual perturbations and their genetic interactions. We posit new functions for regulators of differentiation, the anti-viral response, and mitochondrial function during immune activation. By decomposing many high content measurements into the effects of perturbations, their interactions, and diverse cell metadata, Perturb-seq dr",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:27984732
SPB-0411,10.1089/crispr.2021.0099,CRISPR-Mediated Synergistic Epigenetic and Transcriptional Control.,"Dominguez Antonia A, Chavez Michael G, Urke Amanda, Gao Yuchen, Wang Lizhong, et al.",2022,The CRISPR journal,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Targeted activation of endogenous genes is an important approach for cell engineering. Here, we report that the nuclease-deactivated dCas9 fused to a transcriptional activator (VPR) and an epigenetic effector (the catalytic domain of histone acetyltransferase p300<sup>core</sup>) simultaneously, sequentially, or as a single quadripartite effector can lead to enhanced activation of target genes. The composite activator, VPRP, behaves more efficiently than individual activators across a set of genes in different cell types. We characterize off-target effects for host chromatin acetylation and transcriptome using the effectors. Our work demonstrates that transcriptional and epigenetic effectors can be used together to enhance gene activation and suggests the need for further optimization of epigenetic effectors to reduce off-targets.",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:35271371
SPB-0412,10.1128/JB.00580-17,History of CRISPR-Cas from Encounter with a Mysterious Repeated Sequence to Genome Editing Technology.,"Ishino Yoshizumi, Krupovic Mart, Forterre Patrick",2018,Journal of bacteriology,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Clustered regularly interspaced short palindromic repeat (CRISPR)-Cas systems are well-known acquired immunity systems that are widespread in archaea and bacteria. The RNA-guided nucleases from CRISPR-Cas systems are currently regarded as the most reliable tools for genome editing and engineering. The first hint of their existence came in 1987, when an unusual repetitive DNA sequence, which subsequently was defined as a CRISPR, was discovered in the Escherichia coli genome during an analysis of genes involved in phosphate metabolism. Similar sequence patterns were then reported in a range of other bacteria as well as in halophilic archaea, suggesting an important role for such evolutionarily conserved clusters of repeated sequences. A critical step toward functional characterization of the CRISPR-Cas systems was the recognition of a link between CRISPRs and the associated Cas proteins, which were initially hypothesized to be involved in DNA repair in hyperthermophilic archaea. Comparat",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:29358495
SPB-0413,10.18632/oncotarget.9646,CRISPR/Cas9 therapeutics: a cure for cancer and other genetic diseases.,"Khan Faheem Ahmed, Pandupuspitasari Nuruliarizki Shinta, Chun-Jie Huang, Ao Zhou, Jamal Muhammad, et al.",2016,Oncotarget,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Cancer is caused by a series of alterations in genome and epigenome mostly resulting in activation of oncogenes or inactivation of cancer suppressor genes. Genetic engineering has become pivotal in the treatment of cancer and other genetic diseases, especially the formerly-niche use of clustered regularly interspaced short palindromic repeats (CRISPR) associated with Cas9. In defining its superior use, we have followed the recent advances that have been made in producing CRISPR/Cas9 as a therapy of choice. We also provide important genetic mutations where CRISPRs can be repurposed to create adaptive immunity to fight carcinomas and edit genetic mutations causing it. Meanwhile, challenges to CRISPR technology are also discussed with emphasis on ability of pathogens to evolve against CRISPRs. We follow the recent developments on the function of CRISPRs with different carriers which can efficiently deliver it to target cells; furthermore, analogous technologies are also discussed along CR",,biology,auto_pubmed_clean,scipeerai_collector_v1,pmid:27250031
